,Lift,Toilets,Water Tap,Electricity,Attached Bathroom,Water Harvesting,Cable Connection,Assessment Number
558,No,No,Yes,Yes,No,No,No,1086212040
559,No,No,Yes,Yes,No,No,No,1086212365
560,No,No,Yes,Yes,No,No,No,1086212566
561,Yes,Yes,Yes,Yes,Yes,Yes,No,1086492969
562,No,No,Yes,Yes,No,No,No,1086214424
563,No,No,Yes,Yes,No,No,No,1086215904
564,No,No,Yes,Yes,No,No,No,1086217086
565,No,No,Yes,Yes,No,No,No,1086218603
566,No,No,Yes,Yes,No,No,No,1086218213
567,No,No,Yes,Yes,No,No,No,1086218698
568,No,No,Yes,Yes,No,No,No,1086218606
569,No,No,Yes,Yes,No,No,No,1086218607
570,No,No,Yes,Yes,No,No,No,1086218869
571,No,No,Yes,Yes,No,No,No,1086249570
572,No,Yes,No,Yes,No,No,No,1086531741
573,No,No,Yes,Yes,No,No,No,1086219289
574,No,No,Yes,Yes,No,No,No,1086219724
575,No,No,Yes,Yes,No,No,No,1086219947
576,No,No,Yes,Yes,No,No,No,1086220031
577,No,No,Yes,Yes,No,No,No,1086220506
578,No,No,Yes,Yes,No,No,No,1086220950
579,No,No,Yes,Yes,No,No,No,1086221075
580,No,No,Yes,Yes,No,No,No,1086221656
581,No,No,Yes,Yes,No,No,No,1086221888
582,No,No,Yes,Yes,No,No,No,1086222095
583,No,No,Yes,Yes,No,No,No,1086249963
584,No,No,No,No,No,No,No,1086520858
585,No,No,Yes,Yes,No,No,No,1086222453
586,No,No,Yes,Yes,No,No,No,1086222985
587,No,No,Yes,Yes,No,No,No,1086225682
588,No,No,Yes,Yes,No,No,No,1086225709
589,No,Yes,Yes,Yes,No,No,No,1086228469
590,No,No,Yes,Yes,No,No,No,1086229600
591,No,No,Yes,Yes,No,No,No,1086230094
592,No,No,Yes,Yes,No,No,No,1086233571
593,No,No,Yes,Yes,No,No,No,1086233794
594,No,No,Yes,Yes,No,No,No,1086233584
595,No,No,Yes,Yes,No,No,No,1086234803
596,Yes,Yes,No,Yes,Yes,No,No,1086517570
597,No,No,No,No,No,No,No,1086547282
598,No,No,Yes,Yes,No,No,No,1086236042
599,No,No,Yes,Yes,No,No,No,1086241067
600,No,No,Yes,Yes,No,No,No,1086241539
601,No,No,Yes,Yes,No,No,No,1086241775
602,No,No,Yes,Yes,No,No,No,1086242948
603,No,Yes,No,No,Yes,No,Yes,1086524945
604,No,No,No,No,No,No,No,1086547027
605,No,No,Yes,Yes,No,No,No,1086245863
606,No,No,Yes,Yes,No,No,No,1086246101
607,No,No,Yes,Yes,No,No,No,1086246504
608,No,No,Yes,Yes,No,No,No,1086247671
609,No,No,Yes,Yes,No,No,No,1086248261
610,No,Yes,No,Yes,No,No,No,1086501251
611,No,No,Yes,Yes,No,No,No,1086249633
612,No,No,Yes,Yes,No,No,No,1086250061
613,No,No,Yes,Yes,No,No,No,1086249807
614,No,No,Yes,Yes,No,No,No,1086250172
615,No,No,Yes,Yes,No,No,No,1086250731
616,No,Yes,Yes,Yes,No,No,No,1086253542
617,No,Yes,Yes,Yes,No,No,No,1086253628
618,No,No,Yes,Yes,No,No,No,1086253642
619,No,No,Yes,Yes,No,No,No,1086254635
620,No,Yes,No,Yes,No,No,No,1086485627
621,No,No,Yes,Yes,No,No,No,1086254624
622,No,Yes,No,Yes,No,No,No,1086485628
623,No,No,Yes,Yes,No,No,No,1086254912
624,No,No,Yes,Yes,No,No,No,1086260805
625,No,No,Yes,Yes,No,No,No,1086256444
626,No,Yes,Yes,Yes,No,No,No,1086257498
627,No,No,Yes,Yes,No,No,No,1086259770
628,No,No,Yes,Yes,No,No,No,1086261947
629,No,No,Yes,Yes,No,No,No,1086263521
630,No,No,Yes,Yes,No,No,No,1086265906
631,No,No,Yes,Yes,No,No,No,1086266120
632,No,No,Yes,Yes,No,No,No,1086266318
633,No,No,Yes,Yes,No,No,No,1086266488
634,No,No,Yes,Yes,No,No,No,1086267102
635,No,No,Yes,Yes,No,No,No,1086266942
636,No,No,Yes,Yes,No,No,No,1086267041
637,No,No,Yes,Yes,No,No,No,1086267333
638,No,No,Yes,Yes,No,No,No,1086267631
639,No,No,Yes,Yes,No,No,No,1086268111
640,No,No,Yes,Yes,No,No,No,1086268293
641,No,No,Yes,Yes,No,No,No,1086269348
642,No,No,Yes,Yes,No,No,No,1086269399
643,No,No,Yes,Yes,No,No,No,1086269608
644,No,No,Yes,Yes,No,No,No,1086270625
645,No,No,Yes,Yes,No,No,No,1086271095
646,No,No,Yes,Yes,No,No,No,1086271710
647,No,No,Yes,Yes,No,No,No,1086273555
648,No,No,Yes,Yes,No,No,No,1086274098
649,No,No,Yes,Yes,No,No,No,1086274142
650,No,No,Yes,Yes,No,No,No,1086274390
651,No,No,Yes,Yes,No,No,No,1086275252
652,Yes,Yes,No,Yes,No,No,No,1086529903
653,Yes,Yes,No,Yes,No,No,No,1086529904
654,No,Yes,Yes,Yes,No,No,No,1086278101
655,No,No,Yes,Yes,No,No,No,1086278884
656,No,No,Yes,Yes,No,No,No,1086278885
657,No,No,Yes,Yes,No,No,No,1086278998
658,No,No,Yes,Yes,No,No,No,1086369066
659,No,Yes,No,Yes,No,No,No,1086488971
660,No,No,Yes,Yes,No,No,No,1086281610
661,No,No,Yes,Yes,No,No,No,1086284042
662,No,No,Yes,Yes,No,No,No,1086284593
663,No,Yes,Yes,Yes,No,No,No,1086285837
664,No,No,Yes,Yes,No,No,No,1086288100
665,No,No,Yes,Yes,No,No,No,1086288414
666,No,No,Yes,Yes,No,No,No,1086290720
667,No,No,Yes,Yes,No,No,No,1086291090
668,No,No,Yes,Yes,No,No,No,1086291223
669,No,No,Yes,Yes,No,No,No,1086292114
670,No,No,Yes,Yes,No,No,No,1086292274
671,No,No,Yes,Yes,No,No,No,1086294027
672,No,No,Yes,Yes,No,No,No,1086294454
673,No,No,Yes,Yes,No,No,No,1086294722
674,No,No,Yes,Yes,No,No,No,1086294776
675,No,Yes,Yes,Yes,Yes,No,No,1086297888
676,No,No,No,No,No,No,No,1086512369
677,No,No,Yes,Yes,No,No,No,1086298545
678,No,Yes,Yes,Yes,Yes,No,Yes,1086295679
679,No,No,Yes,Yes,No,No,No,1086296150
680,No,Yes,Yes,Yes,Yes,No,No,1086296242
681,No,No,Yes,Yes,No,No,No,1086297257
682,No,No,Yes,Yes,No,No,No,1086297407
683,No,No,Yes,Yes,No,No,No,1086297703
684,No,No,Yes,Yes,No,No,No,1086297838
685,No,No,Yes,Yes,No,No,No,1086297846
686,No,No,Yes,Yes,No,No,No,1086297882
687,No,No,Yes,Yes,No,No,No,1086297910
688,No,No,Yes,Yes,No,No,No,1086297980
689,No,No,Yes,Yes,No,No,No,1086298328
690,No,No,Yes,Yes,No,No,No,1086298575
691,No,No,Yes,Yes,No,No,No,1086298873
692,No,No,Yes,Yes,No,No,No,1086299274
693,No,No,Yes,Yes,No,No,No,1086299518
694,No,No,No,No,No,No,No,1086554642
695,No,No,Yes,Yes,No,No,No,1086302074
696,No,No,Yes,Yes,No,No,No,1086300288
697,No,No,Yes,Yes,No,No,No,1086300725
698,No,No,Yes,Yes,No,No,No,1086301710
699,No,No,Yes,Yes,No,No,No,1086302193
700,No,No,Yes,Yes,No,No,No,1086302554
701,No,No,Yes,Yes,No,No,No,1086302821
702,No,No,Yes,Yes,No,No,No,1086304209
703,No,No,Yes,Yes,No,No,No,1086304177
704,No,No,No,No,No,No,No,1086461655
705,No,No,Yes,Yes,No,No,No,1086305337
706,No,No,Yes,Yes,No,No,No,1086306269
707,No,No,Yes,Yes,No,No,No,1086306284
708,No,No,Yes,Yes,No,No,No,1086306540
709,No,No,Yes,Yes,No,No,No,1086306569
710,No,No,Yes,Yes,No,No,No,1086307156
711,No,No,Yes,Yes,No,No,No,1086307924
712,No,No,Yes,Yes,No,No,No,1086308336
713,No,No,Yes,Yes,No,No,No,1086309385
714,No,Yes,No,Yes,Yes,No,No,1086484112
715,No,No,Yes,Yes,No,No,No,1086312902
716,No,Yes,No,Yes,Yes,No,No,1086529311
717,No,No,Yes,Yes,No,No,No,1086313635
718,No,No,Yes,Yes,No,No,No,1086313766
719,No,No,Yes,Yes,No,No,No,1086314047
720,No,No,Yes,Yes,No,No,No,1086314560
721,No,No,Yes,Yes,No,No,No,1086315533
722,No,No,Yes,Yes,No,No,No,1086316998
723,No,No,Yes,Yes,No,No,No,1086318040
724,No,No,Yes,Yes,No,No,No,1086318263
725,No,No,Yes,Yes,No,No,No,1086319362
726,No,No,Yes,Yes,No,No,No,1086319720
727,No,No,Yes,Yes,No,No,No,1086319780
728,No,No,Yes,Yes,No,No,No,1086319870
729,No,No,Yes,Yes,No,No,No,1086319910
730,No,No,Yes,Yes,No,No,No,1086320151
731,No,No,Yes,Yes,No,No,No,1086320337
732,No,No,Yes,Yes,No,No,No,1086320634
733,No,No,Yes,Yes,No,No,No,1086320663
734,No,No,Yes,Yes,No,No,No,1086320815
735,No,No,Yes,Yes,No,No,No,1086320858
736,No,No,No,No,No,No,No,1086543572
737,No,No,No,No,No,No,No,1086551735
738,No,No,Yes,Yes,No,No,No,1086322828
739,No,No,Yes,Yes,No,No,No,1086323154
740,No,No,Yes,Yes,No,No,No,1086323225
741,No,Yes,Yes,Yes,No,No,No,1086323522
742,No,No,Yes,Yes,No,No,No,1086324851
743,No,No,Yes,Yes,No,No,No,1086327156
744,No,No,Yes,Yes,No,No,No,1086327702
745,No,No,Yes,Yes,No,No,No,1086329734
746,Yes,Yes,No,Yes,Yes,No,Yes,1086494773
747,No,Yes,No,No,Yes,No,Yes,1086524175
748,No,No,No,Yes,Yes,No,Yes,1086520433
749,Yes,Yes,No,Yes,Yes,No,No,1086546331
750,No,Yes,No,Yes,No,No,Yes,1086545666
751,No,No,Yes,Yes,No,No,No,1086330566
752,No,No,Yes,Yes,No,No,No,1086330640
753,No,No,Yes,Yes,No,No,No,1086332323
754,No,No,Yes,Yes,No,No,No,1086332444
755,No,No,Yes,Yes,No,No,No,1086332557
756,No,Yes,No,Yes,Yes,No,No,1086334016
757,No,No,Yes,Yes,No,No,No,1086335175
758,No,No,Yes,Yes,No,No,No,1086338542
759,No,No,Yes,Yes,No,No,No,1086339050
760,No,Yes,No,Yes,No,No,No,1086520869
761,Yes,Yes,No,Yes,Yes,No,No,1086524693
762,Yes,Yes,No,Yes,Yes,No,No,1086526264
763,No,Yes,No,Yes,No,No,Yes,1086541351
764,No,No,Yes,Yes,No,No,No,1086339085
765,No,No,Yes,Yes,No,No,No,1086339740
766,No,No,Yes,Yes,No,No,No,1086340554
767,No,No,Yes,Yes,No,No,No,1086343310
768,No,No,Yes,Yes,No,No,No,1086346651
769,No,No,Yes,Yes,No,No,No,1086346988
770,No,No,Yes,Yes,No,No,No,1086347012
771,No,No,Yes,Yes,No,No,No,1086348765
772,No,No,Yes,Yes,No,No,No,1086349681
773,No,No,No,No,No,No,No,1086489779
774,Yes,Yes,No,Yes,Yes,No,No,1086521292
775,Yes,Yes,No,Yes,Yes,No,No,1086524766
776,No,No,Yes,Yes,No,No,No,1086350971
777,No,No,No,No,No,No,No,1086529963
778,No,No,Yes,Yes,No,No,No,1086350375
779,No,No,Yes,Yes,No,No,No,1086350771
780,No,No,Yes,Yes,No,No,No,1086350842
781,No,No,Yes,Yes,No,No,No,1086350897
782,No,No,Yes,Yes,No,No,No,1086350930
783,No,No,Yes,Yes,No,No,No,1086351134
784,No,No,Yes,Yes,No,No,No,1086351397
785,No,No,Yes,Yes,No,No,No,1086352440
786,No,Yes,Yes,Yes,Yes,No,Yes,1086352227
787,No,No,Yes,Yes,No,No,No,1086352298
788,No,No,Yes,Yes,No,No,No,1086352401
789,No,No,Yes,Yes,No,No,No,1086352521
790,No,No,Yes,Yes,No,No,No,1086352522
791,No,No,Yes,Yes,No,No,No,1086352686
792,No,No,Yes,Yes,No,No,No,1086352728
793,No,No,Yes,Yes,No,No,No,1086386141
794,No,Yes,Yes,Yes,No,No,No,1086353903
795,Yes,Yes,No,No,No,No,No,1086508306
796,No,Yes,No,Yes,Yes,No,No,1086522537
797,Yes,Yes,No,Yes,Yes,No,Yes,1086540395
798,No,No,Yes,Yes,No,No,No,1086354265
799,No,No,Yes,Yes,No,No,No,1086355721
800,No,No,Yes,Yes,No,No,No,1086359591
801,No,No,Yes,Yes,No,No,No,1086360549
802,No,No,No,No,No,No,No,1086535389
803,No,No,Yes,Yes,No,No,No,1086360847
804,No,No,Yes,Yes,No,No,No,1086369253
805,No,No,Yes,Yes,No,No,No,1086361272
806,No,No,Yes,Yes,No,No,No,1086361948
807,No,No,Yes,Yes,No,No,No,1086362077
808,No,Yes,Yes,Yes,No,No,No,1086362421
809,No,No,Yes,Yes,No,No,No,1086370836
810,No,No,Yes,Yes,No,No,No,1086364519
811,No,No,Yes,Yes,No,No,No,1086364850
812,No,No,Yes,Yes,No,No,No,1086365058
813,No,No,Yes,Yes,No,No,No,1086366455
814,No,No,Yes,Yes,No,No,No,1086366495
815,No,No,Yes,Yes,No,No,No,1086366686
816,No,No,Yes,Yes,No,No,No,1086371617
817,No,No,Yes,Yes,No,No,No,1086373326
818,No,Yes,No,Yes,Yes,No,No,1086489598
819,No,No,No,No,No,No,No,1086548158
820,No,No,Yes,Yes,No,No,No,1086298430
821,No,No,Yes,Yes,No,No,No,1086375837
822,No,No,Yes,Yes,No,No,No,1086370694
823,No,No,Yes,Yes,No,No,No,1086371157
824,No,No,Yes,Yes,No,No,No,1086370963
825,No,No,Yes,Yes,No,No,No,1086371018
826,No,Yes,Yes,Yes,Yes,No,No,1086371923
827,No,No,Yes,Yes,No,No,No,1086372243
828,No,No,Yes,Yes,No,No,No,1086372522
829,No,No,Yes,Yes,No,No,No,1086372888
830,No,No,Yes,Yes,No,No,No,1086373146
831,No,Yes,Yes,Yes,Yes,No,No,1086373414
832,No,No,Yes,Yes,No,No,No,1086373415
833,No,No,Yes,Yes,No,No,No,1086373654
834,No,No,Yes,Yes,No,No,No,1086373839
835,No,No,Yes,Yes,No,No,No,1086373843
836,No,No,Yes,Yes,No,No,No,1086376713
837,No,No,Yes,Yes,No,No,No,1086374738
838,No,No,Yes,Yes,No,No,No,1086375952
839,No,No,Yes,Yes,No,No,No,1086375641
840,No,No,Yes,Yes,No,No,No,1086375953
841,No,No,Yes,Yes,No,No,No,1086376069
842,No,No,Yes,Yes,No,No,No,1086376111
843,No,No,Yes,Yes,No,No,No,1086377487
844,No,No,Yes,Yes,No,No,No,1086377263
845,No,No,Yes,Yes,No,No,No,1086377567
846,No,No,Yes,Yes,No,No,No,1086378190
847,No,No,Yes,Yes,No,No,No,1086378405
848,No,Yes,No,Yes,No,No,No,1086491611
849,No,Yes,No,Yes,Yes,No,No,1086536352
850,No,No,Yes,Yes,No,No,No,1086380461
851,No,No,Yes,Yes,No,No,No,1086381323
852,No,No,Yes,Yes,No,No,No,1086381627
853,No,No,Yes,Yes,No,No,No,1086382282
854,No,No,Yes,Yes,No,No,No,1086385891
855,No,No,Yes,Yes,No,No,No,1086386640
856,No,No,No,No,No,No,No,1086473850
857,No,No,No,No,No,No,No,1086474096
858,No,Yes,No,Yes,Yes,No,No,1086501646
859,No,No,No,No,No,No,No,1086537433
860,No,No,Yes,Yes,No,No,No,1086394391
861,No,No,No,No,No,No,No,1086538830
862,No,No,Yes,Yes,No,No,No,1086397890
863,No,No,Yes,Yes,No,No,No,1086398750
864,No,No,Yes,Yes,No,No,No,1086399484
865,No,No,Yes,Yes,No,No,Yes,1086399951
866,No,No,Yes,Yes,No,No,No,1086400014
867,No,No,Yes,Yes,No,No,No,1086400529
868,No,Yes,Yes,Yes,No,No,Yes,1086401267
869,No,No,Yes,Yes,No,No,No,1086404625
870,No,No,Yes,Yes,No,No,No,1086405393
871,No,No,Yes,Yes,No,No,No,1086406794
872,No,No,Yes,Yes,No,No,No,1086413014
873,No,No,Yes,Yes,No,No,No,1086413584
874,No,No,No,No,No,No,No,1086475961
875,No,Yes,No,No,No,No,Yes,1086492323
876,No,No,Yes,Yes,No,No,No,1086418012
877,No,Yes,No,Yes,No,No,Yes,1086513270
878,No,No,No,No,No,No,No,1086541990
879,No,No,Yes,Yes,No,No,No,1086417507
880,No,No,Yes,Yes,No,No,No,1086417998
881,No,No,Yes,Yes,No,No,No,1086418200
882,No,No,Yes,Yes,No,No,No,1086427798
883,No,No,Yes,Yes,No,No,No,1086425355
884,No,No,Yes,Yes,No,No,No,1086425805
885,No,No,Yes,Yes,No,No,No,1086426501
886,No,No,Yes,Yes,No,No,No,1086426703
887,No,No,Yes,Yes,No,No,No,1086427504
888,No,No,Yes,Yes,No,No,No,1086427631
889,No,No,Yes,Yes,No,No,No,1086428303
890,No,No,Yes,Yes,No,No,No,1086428341
891,No,Yes,Yes,Yes,Yes,No,Yes,1086428479
892,No,No,Yes,Yes,No,No,No,1086430662
893,No,No,Yes,Yes,No,No,No,1086431019
894,No,No,Yes,Yes,No,No,No,1086433052
895,No,No,No,No,No,No,No,1086478886
896,No,No,No,No,No,No,No,1086478956
897,No,Yes,No,Yes,No,No,Yes,1086492988
898,No,No,No,No,No,No,No,1086510287
899,No,No,No,No,No,No,No,1086533093
900,No,No,No,No,No,No,No,1086536844
901,No,No,No,No,No,No,No,1086538746
902,No,Yes,Yes,Yes,No,Yes,No,1086539723
903,Yes,Yes,Yes,Yes,Yes,Yes,No,1086545446
904,Yes,Yes,Yes,Yes,Yes,No,Yes,1086545474
905,No,No,No,No,No,No,No,1086547583
906,No,No,No,No,No,No,No,1086548252
907,No,No,No,No,No,No,No,1086552915
908,No,No,No,No,No,No,No,1086552966
909,No,No,No,No,No,No,No,1086552967
910,No,No,Yes,Yes,No,No,No,1086434112
911,No,No,Yes,Yes,No,No,No,1086441684
912,No,No,No,No,No,No,No,1086480057
913,No,Yes,No,Yes,No,No,Yes,1086481534
914,No,No,No,No,No,No,No,1086507922
915,No,Yes,No,Yes,No,No,Yes,1086514140
916,No,Yes,No,Yes,No,No,Yes,1086522386
917,Yes,Yes,No,Yes,Yes,No,Yes,1086526179
918,No,Yes,No,Yes,No,No,Yes,1086530697
919,No,No,No,No,No,No,No,1086547659
920,No,No,Yes,Yes,No,No,No,1086443126
921,No,No,Yes,Yes,No,No,No,1086444231
922,No,No,Yes,Yes,No,No,No,1086445682
923,No,No,Yes,Yes,No,No,No,1086447496
924,No,No,Yes,Yes,No,No,No,1086448062
925,No,No,Yes,Yes,No,No,No,1086448169
926,No,No,Yes,Yes,No,No,No,1086448382
927,No,No,Yes,Yes,No,No,No,1086450097
928,Yes,Yes,No,Yes,Yes,No,Yes,1086524821
929,No,No,Yes,Yes,No,No,No,1086351897
930,No,No,Yes,Yes,No,No,No,1086274267
931,No,No,Yes,Yes,No,No,No,1086302590
932,No,No,Yes,Yes,No,No,No,1086376992
933,No,No,Yes,Yes,No,No,No,1086380863
934,No,No,Yes,Yes,No,No,No,1086003444
935,No,Yes,Yes,Yes,Yes,No,Yes,1086005284
936,No,No,Yes,Yes,No,No,No,1086005285
937,No,No,Yes,Yes,No,No,No,1086000139
938,No,No,Yes,Yes,No,No,No,1086000092
939,No,No,Yes,Yes,No,No,No,1086000144
940,No,No,Yes,Yes,No,No,No,1086000255
941,No,No,Yes,Yes,No,No,No,1086000403
942,No,No,Yes,Yes,No,No,No,1086000487
943,No,No,Yes,Yes,No,No,No,1086000503
944,No,No,Yes,Yes,No,No,No,1086000545
945,No,No,Yes,Yes,No,No,No,1086000661
946,No,No,Yes,Yes,No,No,No,1086000773
947,No,No,Yes,Yes,No,No,No,1086000808
948,No,No,Yes,Yes,No,No,No,1086000811
949,No,No,Yes,Yes,No,No,No,1086000889
950,No,No,Yes,Yes,No,No,No,1086000947
951,No,No,Yes,Yes,No,No,No,1086000976
952,No,No,Yes,Yes,No,No,No,1086001162
953,No,No,Yes,Yes,No,No,No,1086001452
954,No,No,Yes,Yes,No,No,No,1086001296
955,No,No,Yes,Yes,No,No,No,1086001451
956,No,No,Yes,Yes,No,No,No,1086001502
957,No,No,Yes,Yes,No,No,No,1086001655
958,No,No,Yes,Yes,No,No,No,1086001734
959,No,No,Yes,Yes,No,No,No,1086001735
960,No,No,Yes,Yes,No,No,No,1086001796
961,No,No,Yes,Yes,No,No,No,1086001833
962,No,No,Yes,Yes,No,No,No,1086001865
963,No,No,Yes,Yes,No,No,No,1086001927
964,No,No,Yes,Yes,No,No,No,1086001948
965,No,No,Yes,Yes,No,No,No,1086002509
966,No,No,Yes,Yes,No,No,No,1086002009
967,No,No,Yes,Yes,No,No,No,1086002070
968,No,No,Yes,Yes,No,No,No,1086002130
969,No,No,Yes,Yes,No,No,No,1086002243
970,No,No,Yes,Yes,No,No,No,1086002441
971,No,No,Yes,Yes,No,No,No,1086002442
972,No,No,Yes,Yes,No,No,No,1086002544
973,No,No,Yes,Yes,No,No,No,1086002563
974,No,No,Yes,Yes,No,No,No,1086002621
975,No,No,Yes,Yes,No,No,No,1086002665
976,No,No,Yes,Yes,No,No,No,1086002670
977,No,No,Yes,Yes,No,No,No,1086002676
978,No,No,Yes,Yes,No,No,No,1086002690
979,No,No,Yes,Yes,No,No,No,1086002829
980,No,No,Yes,Yes,No,No,No,1086002932
981,No,No,Yes,Yes,No,No,No,1086002964
982,No,No,Yes,Yes,No,No,No,1086003041
983,No,No,Yes,Yes,No,No,No,1086003064
984,No,No,Yes,Yes,No,No,No,1086003330
985,No,No,Yes,Yes,No,No,No,1086003461
986,No,No,Yes,Yes,No,No,No,1086003462
987,No,No,Yes,Yes,No,No,No,1086003492
988,No,No,Yes,Yes,No,No,No,1086003550
989,No,No,Yes,Yes,No,No,No,1086003567
990,No,No,Yes,Yes,No,No,No,1086003617
991,No,No,Yes,Yes,No,No,No,1086003763
992,No,No,Yes,Yes,No,No,No,1086003902
993,No,No,Yes,Yes,No,No,No,1086004211
994,No,No,Yes,Yes,No,No,No,1086004551
995,No,No,Yes,Yes,No,No,No,1086004608
996,No,No,Yes,Yes,No,No,No,1086005137
997,No,No,Yes,Yes,No,No,No,1086005180
998,No,No,Yes,Yes,No,No,No,1086005210
999,No,No,Yes,Yes,No,No,No,1086005219
1000,No,No,Yes,Yes,No,No,No,1086005234
1001,No,No,Yes,Yes,No,No,No,1086005248
1002,No,No,Yes,Yes,No,No,No,1086005307
1003,No,No,Yes,Yes,No,No,No,1086005323
1004,No,No,Yes,Yes,No,No,No,1086005340
1005,No,No,Yes,Yes,No,No,No,1086005391
1006,No,No,Yes,Yes,No,No,No,1086005415
1007,No,No,Yes,Yes,No,No,No,1086005557
1008,No,Yes,Yes,Yes,No,No,Yes,1086005574
1009,No,No,Yes,Yes,No,No,No,1086005626
1010,No,No,Yes,Yes,No,No,No,1086005647
1011,No,No,Yes,Yes,No,No,No,1086005693
1012,No,Yes,Yes,Yes,No,No,Yes,1086005704
1013,No,No,Yes,Yes,No,No,No,1086005714
1014,No,No,Yes,Yes,No,No,No,1086005718
1015,No,No,Yes,Yes,No,No,No,1086005875
1016,No,No,Yes,Yes,No,No,No,1086005902
1017,No,No,Yes,Yes,No,No,No,1086005971
1018,No,No,Yes,Yes,No,No,No,1086006030
1019,No,No,Yes,Yes,No,No,No,1086006070
1020,No,No,Yes,Yes,No,No,No,1086006077
1021,No,Yes,Yes,Yes,No,No,Yes,1086006162
1022,No,No,Yes,Yes,No,No,No,1086006169
1023,No,No,Yes,Yes,No,No,No,1086007454
1024,No,No,Yes,Yes,No,No,No,1086007455
1025,No,No,No,No,No,No,No,1086451069
1026,No,No,No,No,No,No,No,1086451115
1027,No,No,No,No,No,No,No,1086451163
1028,No,No,No,No,No,No,No,1086451194
1029,No,No,No,No,No,No,No,1086451257
1030,No,No,No,No,No,No,No,1086451326
1031,No,No,No,No,No,No,No,1086487237
1032,No,No,No,No,No,No,No,1086516494
1033,No,No,No,No,No,No,No,1086522774
1034,No,No,No,No,No,No,No,1086535223
1035,No,Yes,Yes,No,Yes,No,Yes,1086546359
1036,No,No,Yes,Yes,No,No,No,1086006292
1037,No,No,Yes,Yes,No,No,No,1086006328
1038,No,No,Yes,Yes,No,No,No,1086006449
1039,No,No,Yes,Yes,No,No,No,1086006467
1040,No,No,Yes,Yes,No,No,No,1086006527
1041,No,No,Yes,Yes,No,No,No,1086006887
1042,No,No,Yes,Yes,No,No,No,1086007017
1043,No,No,Yes,Yes,No,No,No,1086007058
1044,No,No,Yes,Yes,No,No,No,1086007103
1045,No,No,Yes,Yes,No,No,No,1086007117
1046,No,No,Yes,Yes,No,No,No,1086007118
1047,No,No,Yes,Yes,No,No,No,1086007314
1048,No,No,Yes,Yes,No,No,No,1086007640
1049,No,No,Yes,Yes,No,No,No,1086007829
1050,No,No,Yes,Yes,No,No,No,1086007932
1051,No,No,Yes,Yes,No,No,No,1086007946
1052,No,No,Yes,Yes,No,No,No,1086007977
1053,No,No,Yes,Yes,No,No,No,1086008004
1054,No,No,Yes,Yes,No,No,No,1086008185
1055,No,No,Yes,Yes,No,No,No,1086008441
1056,No,No,Yes,Yes,No,No,No,1086008634
1057,No,No,Yes,Yes,No,No,No,1086008987
1058,No,No,Yes,Yes,No,No,No,1086008981
1059,No,No,Yes,Yes,No,No,No,1086008985
1060,No,No,Yes,Yes,No,No,No,1086009010
1061,No,No,Yes,Yes,No,No,No,1086009740
1062,No,No,Yes,Yes,No,No,No,1086009927
1063,No,No,Yes,Yes,No,No,No,1086010120
1064,No,No,Yes,Yes,No,No,No,1086010131
1065,No,No,Yes,Yes,No,No,No,1086010140
1066,No,No,Yes,Yes,No,No,No,1086010152
1067,No,No,Yes,Yes,No,No,No,1086010255
1068,No,No,Yes,Yes,No,No,No,1086010292
1069,No,No,Yes,Yes,No,No,No,1086010578
1070,No,No,Yes,Yes,No,No,No,1086010737
1071,No,No,Yes,Yes,No,No,No,1086010744
1072,No,No,Yes,Yes,No,No,No,1086010944
1073,No,No,Yes,Yes,No,No,No,1086011134
1074,No,No,Yes,Yes,No,No,No,1086011152
1075,No,No,Yes,Yes,No,No,No,1086011482
1076,No,No,Yes,Yes,No,No,No,1086011544
1077,No,No,Yes,Yes,No,No,No,1086086039
1078,No,No,No,No,No,No,No,1086451371
1079,No,No,No,No,No,No,No,1086451380
1080,No,No,No,No,No,No,No,1086451389
1081,No,No,No,No,No,No,No,1086502526
1082,No,No,No,No,No,No,No,1086506054
1083,No,No,No,No,No,No,No,1086546749
1084,No,No,No,No,No,No,No,1086546762
1085,No,No,Yes,Yes,No,No,No,1086012006
1086,No,No,Yes,Yes,No,No,No,1086012119
1087,No,Yes,Yes,Yes,No,No,No,1086012237
1088,No,No,Yes,Yes,No,No,No,1086012538
1089,No,No,Yes,Yes,No,No,No,1086012579
1090,No,No,Yes,Yes,No,No,No,1086012590
1091,No,No,Yes,Yes,No,No,No,1086012640
1092,No,No,Yes,Yes,No,No,No,1086012670
1093,No,No,Yes,Yes,No,No,No,1086012710
1094,No,No,Yes,Yes,No,No,No,1086012732
1095,No,No,Yes,Yes,No,No,No,1086012758
1096,No,No,Yes,Yes,No,No,No,1086012761
1097,No,No,Yes,Yes,No,No,No,1086012783
1098,No,No,Yes,Yes,No,No,No,1086013102
1099,No,No,Yes,Yes,No,No,No,1086012954
1100,No,No,Yes,Yes,No,No,No,1086012969
1101,No,No,Yes,Yes,No,No,No,1086012983
1102,No,No,Yes,Yes,No,No,No,1086013675
1103,No,No,Yes,Yes,No,No,No,1086013009
1104,No,No,Yes,Yes,No,No,No,1086013032
1105,No,No,Yes,Yes,No,No,No,1086013040
1106,No,No,Yes,Yes,No,No,No,1086013138
1107,No,No,Yes,Yes,No,No,No,1086013252
1108,No,No,Yes,Yes,No,No,No,1086013265
1109,No,No,Yes,Yes,No,No,No,1086013267
1110,No,No,Yes,Yes,No,No,No,1086013268
